"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MBOAT7",488.874955599971,0.124103944389678,0.13623670339575,0.910943536479828,0.362325124845789,0.75308447342124
"OTUD5",1939.79594699435,0.0646985174983545,0.0710256426176692,0.910917734973922,0.362338720418374,0.75308447342124
"PPIAP65",2.29332421468685,-0.343960908071174,0.377619369164347,-0.910866698475616,0.362365613992067,0.75308447342124
"ADA",1096.79431236751,0.130310725095859,0.143072482726324,0.910802151557847,0.362399628642914,0.75308447342124
"SH3GLB2",1206.62332323238,-0.100097462243423,0.109911205793455,-0.910712074540662,0.362447100375892,0.75308447342124
"TRAK2",9846.64324094707,-0.149886989983182,0.164598432100656,-0.910622222036247,0.362494457667705,0.75308447342124
"NEUROD1",3.05502428447007,-0.360239522146379,0.395660847912899,-0.910475534909845,0.362571778308655,0.75308447342124
"SYT11",1451.9222705278,-0.176675882406277,0.194048961106223,-0.910470643074269,0.362574357035048,0.75308447342124
"CRKL",2609.9251489443,-0.0842872191530373,0.0925781714390952,-0.910443767065411,0.362588524902016,0.75308447342124
"METTL22",763.633354638876,-0.101231962443728,0.111194307640961,-0.910405978430118,0.362608446019052,0.75308447342124
"TMEM238L",2.01497884570535,0.674684795667958,0.74112498303173,0.910352249775761,0.362636771450576,0.75308447342124
"KLF12",1688.7589163621,-0.168662062739736,0.185277480429866,-0.910321439758466,0.362653014936071,0.75308447342124
"KAT5",1499.17061736363,0.0738674033067851,0.0811482920075034,0.910276747413919,0.362676578194472,0.75308447342124
"U52112.2",1.43849849605231,0.584350397125394,0.641980266000563,0.91023108975889,0.362700651385883,NA
"OR14L1P",9.34281797439675,-0.237839618294897,0.261303245171486,-0.910205375133438,0.362714209971151,0.753097326389477
"GUCA1C",1.36468232985472,-0.862556581866593,0.947657570169637,-0.910198587568071,0.362717788912842,NA
"HCRTR2",1.18033769616523,-0.644832181111091,0.708545941035277,-0.910078152686766,0.362781295391297,NA
"LIMK2",1586.04606842991,0.122179514438755,0.134259346063249,0.910026139865125,0.362808724407843,0.753228271389153
"SPON2",1489.63897344854,-0.22985408602092,0.252670333896591,-0.909699538035165,0.362980987900271,0.753433683022603
"LRRC57",571.226135059009,-0.0815313732055072,0.0896349263713342,-0.909593799048196,0.363036770042523,0.753433683022603
"AC099730.1",2.95694445888522,1.50554215237169,1.6552476600657,0.909557034088743,0.363056166493906,0.753433683022603
"AC021106.1",29.821767198809,0.220123473262705,0.242022706027995,0.909515792444875,0.363077925525633,0.753433683022603
"IGSF5",74.3108089483195,-0.181312641914743,0.199355651068086,-0.909493364965207,0.363089758574119,0.753433683022603
"HSPE1P8",28.06997041301,0.19670056661256,0.2162781268188,0.909479703314415,0.363096966768338,0.753433683022603
"AC069288.1",228.42639062299,0.144957056285311,0.159394857818893,0.909421158680122,0.363127857248369,0.753433683022603
"ALG10",1052.87632040607,0.101571285660154,0.111709599151145,0.909244025866808,0.363221329589368,0.753534616841515
"HEATR6",1052.29305287982,-0.0850273358213664,0.093523197947511,-0.909157702980678,0.363266887318642,0.753534616841515
"AL355315.1",299.205038189574,0.344276898173967,0.378679919719698,0.909150129821522,0.363270884296467,0.753534616841515
"PPP3R1",2511.72062545334,0.0675259596792277,0.0742874219508946,0.908982407867965,0.363359411994621,0.753567722237357
"SDCBPP3",2.06747966499693,0.321921814057904,0.354161556309384,0.908968826014203,0.363366581415855,0.753567722237357
"PLEKHN1",83.7696711191463,-0.281057921172071,0.309217490282455,-0.908932806211376,0.363385595533173,0.753567722237357
"AC020611.1",2.24056456842758,-0.308450501699082,0.339373733860156,-0.908881480574991,0.363412690362546,0.753567722237357
"AC005534.2",8.53474291958081,-0.313915651902347,0.345420804393383,-0.908791965943209,0.363459948206418,0.753600474328266
"FAM133B",1925.26992913781,-0.0881567496967716,0.0970198424926364,-0.90864659673574,0.363536701787595,0.753694372129878
"NPIPB9",152.543830963901,0.279503775939975,0.307637604319168,0.908548799027816,0.363588343767171,0.753736196114876
"ZNF728",92.6869880432905,-0.408630373342903,0.449800615344562,-0.908470018498928,0.363629947081914,0.753757204024751
"RND1",56.5099140198561,0.207037047947969,0.227915908424905,0.908392263527248,0.363671011728534,0.753772095373234
"GUSBP1",1263.01842259301,-0.110165851060349,0.121282983681495,-0.908337243332165,0.363700071235324,0.753772095373234
"ANKRD18A",133.530524371924,0.310678187979996,0.34207263932003,0.908222851724009,0.363760493040091,0.753832092861763
"PPIAP32",1.35199718989663,-0.401386079958321,0.441947624676459,-0.908220923807811,0.363761511421872,NA
"MAST1",112.271612367121,0.239313199239982,0.263514747618282,0.908158656784716,0.363794403645339,0.753837144745494
"C9orf153",8.96034384521828,-0.247025552765134,0.272036548990838,-0.908060162068347,0.363846436753082,0.753837898004324
"PHC1",3547.78496920086,-0.10394492784534,0.114487213837568,-0.907917350428454,0.363921890014833,0.753837898004324
"PDCL",580.83656415958,-0.0762765145076399,0.0840188323022554,-0.907850209501095,0.363957366708773,0.753837898004324
"NKAIN1",89.0455953305036,-0.379151586441227,0.417663505475205,-0.907791993963754,0.363988129053083,0.753837898004324
"HIST1H2AB",136.713446729375,-0.305429252110282,0.336460714790473,-0.907770918517143,0.363999266174009,0.753837898004324
"RAD9A",395.102380388573,0.111833165338037,0.123198623290147,0.907746875341758,0.364011971823398,0.753837898004324
"POTEA",0.613599703079908,-0.776718605800979,0.855695934251708,-0.907703980713904,0.364034640237681,NA
"CCDC114",30.0525552849823,-0.229882309168946,0.253259089365381,-0.907696184744988,0.364038760248221,0.753837898004324
"PCDHB12",271.364842487059,-0.248384137765483,0.273671081934179,-0.907600963938246,0.364089084854915,0.753837898004324
"CREBBP",19505.8116253082,-0.0884329840551199,0.097436113069376,-0.907599669869366,0.364089768805851,0.753837898004324
"SF3A2",1329.7296144674,-0.107981490913663,0.118979694747377,-0.907562346188014,0.364109495741985,0.753837898004324
"CRLF1",159.4673388187,0.254454704452748,0.280455659700625,0.907290317208675,0.364253293229835,0.754052855110785
"ZNF496",1361.01359187377,-0.130298745980094,0.143619952084808,-0.907246828094974,0.364276285340969,0.754052855110785
"FFAR4",55.4100174199192,0.212527608009259,0.234295220204056,0.90709322974733,0.364357497987429,0.754109758787385
"LIN28B",52.1511394113072,-0.552023554542336,0.608574926091339,-0.907075745114553,0.364366743422111,0.754109758787385
"RGMA",193.640688536577,-0.211194004668959,0.232852975417674,-0.906984350490412,0.364415072990407,0.754144619687767
"HMGB3P9",17.6699081314626,-0.257301950912343,0.283738430209529,-0.906827991972523,0.364497764820503,0.754250579955136
"SLC4A11",264.375917847758,-0.220904603407214,0.243653039992377,-0.906635941887388,0.364599348553624,0.754395611312751
"AL512637.1",10.5714622951379,-0.232063877516102,0.256022446032676,-0.90642004680513,0.364713566074037,0.754566756033976
"RPS14P4",10.4972392111798,-0.377170196214252,0.416158652136951,-0.906313479913259,0.364769952653256,0.754618233369389
"AC093331.1",1.05822496559094,1.97985849159801,2.18456201765344,0.90629539266854,0.36477952350076,NA
"TSPAN5",656.648214491433,-0.210639564613962,0.232451760170745,-0.906164635876448,0.364848717993627,0.754678248144553
"AC011933.1",48.509065345904,0.202596346487495,0.223581831320919,0.906139578920873,0.364861978687121,0.754678248144553
"AC124283.4",13.9107839996978,-0.167062199737052,0.184379188524502,-0.906079482581364,0.364893784222383,0.754678863629611
"AC128688.1",1.15128300110003,-0.470158451089091,0.518967667996666,-0.905949407029557,0.364962631660133,NA
"AL353729.1",1.89948395818973,0.699261592772758,0.771876757898914,0.905923886963745,0.36497614007859,NA
"RNF150",832.957737783108,0.181109767304558,0.199937987488556,0.905829700396101,0.365025998122318,0.754751826081199
"OR6K2",0.351530564898573,1.0470040269022,1.15585519738153,0.905826291454223,0.365027802739373,NA
"FGFR1",6204.38428486513,-0.202417730322811,0.223462390033332,-0.905824601144818,0.36502869755317,0.754751826081199
"ANKRD37",508.445191247073,-0.186152691467761,0.205514058671933,-0.90579054625611,0.365046725777781,0.754751826081199
"EEF1DP5",0.978398107693555,0.710945264955685,0.784957384865287,0.905711926103729,0.365088348409647,NA
"PPIAL4E",7.38701675144275,0.360708959469182,0.398266038926767,0.905698513589576,0.36509544948221,0.754751826081199
"RNF14",2662.83573751504,0.0843179334027946,0.0931008095768321,0.905662730389156,0.365114394831363,0.754751826081199
"AL138752.2",54.2088040249524,-0.239411667503928,0.264351754288027,-0.905655678921936,0.365118128290032,0.754751826081199
"TP73",64.0965353773581,0.237409483424154,0.262243563134964,0.905301470839045,0.365305697419293,0.755059871195038
"COQ2",566.87078701291,0.0937897097036318,0.103614241381963,0.905181647355658,0.365369162966511,0.755059871195038
"TAS2R30",121.637739855276,0.238079271906431,0.263036756070166,0.905117883384031,0.365402938913487,0.755059871195038
"RPS7P14",5.86250500899358,0.296892251064901,0.328029963234707,0.905076622078187,0.36542479617684,0.755059871195038
"AC015720.2",2.27202453256282,0.369954350980747,0.408765082475744,0.905053701603045,0.365436938143803,0.755059871195038
"PHB",5694.08082633142,-0.105681858415816,0.116773318733557,-0.905017169692261,0.365456291197565,0.755059871195038
"AC104066.1",13.4210928894141,-0.231358377152349,0.255680312896541,-0.904873646826166,0.365532329707327,0.75515183380627
"DDX43P3",0.349479155871174,-1.01661840936506,1.12358543186158,-0.904798496435391,0.365572148373639,NA
"ASB5",7.99147141908406,0.720758220695583,0.796609061471361,0.904782854671928,0.365580436550679,0.755186081609475
"C19orf48",901.363032217834,-0.124365629599165,0.137490270255434,-0.904541313127938,0.365708438230443,0.755376399552939
"MED28",1853.56787438576,0.0820185312702737,0.0906793138765551,0.904489985245459,0.365735642352014,0.755376399552939
"HSPA9P1",16.9294082103726,0.282085524416647,0.311909608353065,0.904382285323322,0.365792728137619,0.755429162299728
"PRELID1",4336.19168108227,0.0924933719119474,0.102293503265989,0.904195955352525,0.365891504504944,0.755564941025824
"AQP4",43.0126576616423,0.41710630325464,0.461339122753804,0.904120814130977,0.365931342724901,0.755564941025824
"CD200",986.399149454373,0.190417842394613,0.2106212573495,0.904077037573837,0.365954553338632,0.755564941025824
"CD164L2",5.51848732724642,-0.596845404811249,0.660212415857174,-0.90402026753215,0.36598465455,0.755564941025824
"MT-ND1",147476.950197919,-0.209102555372572,0.231372103876308,-0.903750071289317,0.366127942030788,0.755795610404328
"RPL32P29",68.7199068467158,-0.264893487994874,0.29314828798743,-0.903616015680885,0.366199045905206,0.755877244701955
"TMEM249",4.8723455213789,-0.244303579654466,0.27040385437147,-0.903476691271018,0.36627295351069,0.755964651657738
"GPR156",42.0973109422754,-0.25067001400369,0.277476907188618,-0.903390543535553,0.366318657069741,0.755993837164781
"SDF2",1149.89775432349,0.0611246051973619,0.067676945139689,0.903182096520423,0.366429258214991,0.75615693915443
"TMEM88B",1.11416019098203,-0.525836438239144,0.582208295864639,-0.903175791162892,0.36643260413675,NA
"TEKT2",22.7718322267063,-0.255439935318074,0.282935451125804,-0.902820534866432,0.366621150756517,0.756453104382405
"RAB11FIP2",1936.78146282652,-0.084432066311592,0.0935232076369039,-0.90279266980868,0.366635942250139,0.756453104382405
"RNA5SP187",3.41857797968441,-0.311445235297939,0.345057167725105,-0.902590250048235,0.36674340306567,0.756565413254373
"JOSD2",410.93695084487,-0.122168337264881,0.135355909213373,-0.902571139855426,0.366753549319327,0.756565413254373
"TRIM10",1.39726098838509,1.29732614095435,1.43751832191749,0.902476247554089,0.366803933473122,NA
"SERPINB13",38.5860823047751,-0.918960829160346,1.01836622553582,-0.902387379036285,0.366851123142892,0.756663869929801
"CCT8",9013.92605052465,-0.0823108127694479,0.0912170376238008,-0.902362266015653,0.366864458980243,0.756663869929801
"ZCCHC18",89.6101672971002,-0.186062781146084,0.206229649337618,-0.902211596362077,0.366944475852021,0.756710157554899
"C2orf88",738.6574934473,-0.177544528049312,0.196790428955145,-0.902201031787886,0.366950086840354,0.756710157554899
"TSKS",14.3042441358094,-0.298403921264302,0.330816605051427,-0.902022198123679,0.367045075934615,0.7568094565963
"IMPDH2",9173.69942976382,-0.127476630343642,0.141327987887719,-0.901991404879536,0.367061433587142,0.7568094565963
"CYCS",6627.4121837459,0.123862122729524,0.137344000253177,0.901838613271781,0.367142604604757,0.756911659966701
"CLDN24",81.9892679957081,-0.234194313275442,0.259736651060806,-0.901660633256628,0.367237171145839,0.757041459960852
"ENTPD8",11.0242217534126,0.329564828139234,0.365564788053682,0.901522353654144,0.36731065404958,0.757127778467775
"SLC34A1",6.26077275113912,-0.347947262461545,0.385999332815939,-0.901419336461549,0.367365404177095,0.757175472063486
"KIN",1222.89663563204,0.138269192110942,0.153415723660257,0.901271322209074,0.367444077609315,0.757253028459854
"IFITM5",2.34848645134917,-0.382254357246379,0.424188502179045,-0.901142664835913,0.367512470882429,0.757253028459854
"BCAP31",5847.42847944588,0.105482942408652,0.117055255270423,0.901138032333221,0.367514933633247,0.757253028459854
"HGS",3088.92088251032,-0.100227023895285,0.111226101553732,-0.901110643052306,0.367529494649541,0.757253028459854
"AC010424.1",17.1503165232416,-0.609620301808083,0.676567743932572,-0.901048427559737,0.367562571727319,0.757256039739614
"TMSB4X",47541.7470851203,0.175918688009289,0.195251228315598,0.900986331952492,0.367595586916628,0.757258923009124
"KNOP1P2",5.05392002455,-0.313113447085902,0.347575931657204,-0.900849047841176,0.367668585124337,0.757323760921789
"TCAF1",4794.19048037984,-0.114461770386608,0.127069361370332,-0.900781818309609,0.367704336438702,0.757323760921789
"CCT5P1",11.3395518966392,-0.202872244217775,0.225226226163327,-0.900748761250645,0.367721916312642,0.757323760921789
"AC006011.2",1.61509665398621,-0.355693428213509,0.394924324927927,-0.900662242768718,0.367767929659415,NA
"MCMBP",2977.1923979975,-0.0858432552043951,0.0953140802430595,-0.900635614229157,0.367782092305732,0.757382570278298
"AC015802.2",5.53132994193375,0.391052185672529,0.434286664332846,0.90044714192011,0.367882342835912,0.757513684157475
"CDC20",971.644173695966,-0.161152506956234,0.178983873400476,-0.900374452147742,0.367921011885877,0.757513684157475
"OVCH1",40.9758751943221,-0.26302859574638,0.292144422351023,-0.900337557806738,0.367940639674685,0.757513684157475
"SPINK13",7.82163776756204,0.347679195553236,0.386198617396208,0.900260073164752,0.367981863625484,0.757533441990339
"ZNF529",955.307594404227,-0.101767490930236,0.113085022109332,-0.899920157700874,0.368162741936356,0.75779070084434
"AKAP1",2245.99619749399,0.10259242206178,0.114003988259598,0.899902044024698,0.368172382271706,0.75779070084434
"KRTCAP3",102.93501489606,-0.173101133615676,0.192380079895891,-0.899787200989583,0.368233506893411,0.75779070084434
"ADRM1",2942.4973163155,0.0979403927386583,0.108853379599107,0.899745998694394,0.368255438145236,0.75779070084434
"ELOB",3198.98431728836,-0.116455661382771,0.129434297549399,-0.899727997815458,0.368265019949404,0.75779070084434
"PROSER3",316.947552490094,-0.0862245985515064,0.0958482387182025,-0.89959502338911,0.368335806573455,0.757827356037215
"FAM74A6",5.66658690919601,-0.375422610718354,0.41733323855065,-0.899575150117812,0.3683463864913,0.757827356037215
"SAFB2",3391.60071153995,-0.0706736716526803,0.0785685336347113,-0.899516236121491,0.368377751600756,0.757827356037215
"ZNF696",222.037666153021,-0.125005739811674,0.13904341456191,-0.899041067176998,0.368630786649651,0.757989260214212
"DDX52",1533.13293577974,0.159805966607349,0.177762669665014,0.898984960725985,0.368660671367617,0.757989260214212
"PRUNE1",924.059911880218,0.0867964813951553,0.0965502878940306,0.898976929933335,0.3686649490378,0.757989260214212
"AP000295.1",650.856502554486,0.15837293603585,0.176172962206427,0.898962780964536,0.368672485681813,0.757989260214212
"GBP6",36.7495351093205,-0.269979277152263,0.300324622881162,-0.898958182523359,0.368674935125776,0.757989260214212
"CREB1",2524.54956319305,0.0728618332269229,0.0810560834575533,0.898906412929246,0.368702511847473,0.757989260214212
"QKI",9158.4479174773,0.0944905694536031,0.105119254944986,0.898889261563497,0.368711648351242,0.757989260214212
"NCR2",0.621386899855445,0.753563330190493,0.838379076812529,0.898833655362082,0.36874127065011,NA
"MGME1",1453.58746064803,-0.0914408771194125,0.101738677733371,-0.89878185127444,0.368768868835305,0.757989260214212
"MOGAT3",19.3052006724527,-0.226527310498378,0.252052320575893,-0.898731303012028,0.368795799229005,0.757989260214212
"RAB11FIP3",791.331823544009,-0.0932331956063019,0.103740394411382,-0.89871641741197,0.368803730003248,0.757989260214212
"AL359504.1",9.84622127702315,-0.239858473889985,0.266890517832894,-0.898714858203266,0.368804560727139,0.757989260214212
"EEF1B2P1",175.877037688174,-0.183305008437573,0.204005619864756,-0.898529209926147,0.368903479770062,0.758127511578938
"ICA1",847.100382088745,-0.163356321281016,0.181816805199252,-0.898466569699074,0.368936860109766,0.758131063259189
"AC092070.2",226.260649813166,0.17569765409222,0.195571980937499,0.89837845508335,0.368983818672099,0.758162513925891
"TRMT2B",1452.3639332265,0.0883155624038714,0.0983441173136444,0.898025879089551,0.369171752752304,0.758280380746469
"TRAJ32",8.05659935125829,0.375203444544335,0.417818704004105,0.898005381158448,0.369182680624096,0.758280380746469
"S100A13",4143.32449480434,0.154466709607886,0.17201651182825,0.897976060357006,0.369198312500536,0.758280380746469
"SH3YL1",869.99616660843,-0.103569936639784,0.115345551409443,-0.897910109009235,0.369233474821104,0.758280380746469
"COA3",1350.08712899562,-0.105909546526257,0.117952603062179,-0.897899188120733,0.369239297553294,0.758280380746469
"GAPDHP71",7.71508835129049,-0.456960917262022,0.508924998991124,-0.897894420922309,0.369241839316743,0.758280380746469
"SNX5",5334.74067286781,-0.0771628935617091,0.0859413632357083,-0.897855126524782,0.369262790624032,0.758280380746469
"DLG2",164.447921350179,-0.199770634625466,0.222585002975363,-0.897502670687917,0.369450748950919,0.758558156906031
"ABHD17B",796.353409955614,-0.099360401056454,0.110710804597907,-0.897477002514104,0.369464439647157,0.758558156906031
"TTC1",2142.94645940986,0.0692984775667085,0.0772193852649426,0.897423326136861,0.369493070166277,0.758558156906031
"AP002373.2",4.60539241294564,-0.24849840711235,0.276973012174224,-0.897193575509939,0.369615632764934,0.758712982507399
"GPATCH2L",2448.36376844198,0.0829158522225722,0.0924200325626022,0.897163200699023,0.369631838380045,0.758712982507399
"FAM8A2P",0.773528788571961,1.17747061490219,1.312452753906,0.89715276332646,0.369637407044807,NA
"DHRS4L1",12.962008870216,-0.145035171743688,0.161680665316288,-0.897047098736036,0.369693785345228,0.758775111104447
"RNA5SP203",1.29951956634668,0.437547921908078,0.487906129485024,0.896787097899143,0.369832533902704,NA
"AC133551.1",14.8569277590029,0.586391645050945,0.653889742745221,0.896774496857988,0.369839259227291,0.75900864853158
"RPL26P35",16.6240818319534,-0.221318294754216,0.246811033926206,-0.896711509341954,0.369872877548387,0.759012608211015
"PPARGC1B",650.928966239159,-0.139612527447392,0.155709872674324,-0.896619623724177,0.369921923056136,0.759043935501277
"SLC4A9",17.2609021581132,-0.239412861000243,0.267033714737191,-0.896564170692335,0.369951524008096,0.759043935501277
"MAP2K3",1554.82200165219,0.102568964386854,0.114432499676154,0.896327220650829,0.370078025047887,0.759238445905525
"ACOT7",2927.14658675387,0.143422694658332,0.160038578389782,0.896175760253372,0.370158899620475,0.759339325429052
"S100A10",7133.41412284537,-0.141961342123789,0.158445358505395,-0.895964031151823,0.370271973980168,0.759506236257
"IDH1",4743.47025213552,0.116983149374582,0.130585371743772,0.895836553608168,0.370340063969387,0.759566290838043
"CD47",5321.42751648172,0.0968314109717973,0.108096117197309,0.895789908855377,0.370364980424057,0.759566290838043
"SSX7",1.57449329781545,-0.495709803785102,0.553382230807432,-0.895781931887872,0.370369241623871,NA
"TENM1",417.671818000136,0.269962923882624,0.301388350927812,0.895731115856182,0.370396387649814,0.759566290838043
"TRMT10A",308.043864657292,-0.0964495949823642,0.107731313243811,-0.895279116890416,0.370637900777519,0.75987961303336
"TRBJ2-6",0.773898245592194,0.575860040756247,0.643265737367135,0.895213295695217,0.370673078664145,NA
"DCLK1",1995.91978556545,0.21455233578373,0.239681489411919,0.8951560519344,0.370703674058989,0.75987961303336
"AC110373.1",85.5004188009633,0.189890160701887,0.212138393051974,0.895123970583505,0.370720821444605,0.75987961303336
"DVL3",3869.04952384067,-0.0857538102048489,0.0958020239440259,-0.895114807333843,0.370725719264416,0.75987961303336
"B4GALNT1",266.594101337257,-0.244029673085609,0.27265592417669,-0.895009612655506,0.370781949419496,0.75987961303336
"TRAV9-2",24.4647643426554,0.31019182018825,0.346596954629464,0.894964067182489,0.370806296675645,0.75987961303336
"FRK",555.962547429566,0.143661310029363,0.160529171855114,0.894923386006285,0.370828044462418,0.75987961303336
"WASH2P",1529.25774682579,-0.096876622131711,0.108269372903392,-0.894774020887267,0.37090790048678,0.75987961303336
"B3GNT2",1748.36227514612,-0.107057444039942,0.119650695650218,-0.894749867170929,0.370920814944445,0.75987961303336
"SORBS3",2450.0167960833,-0.122480409236517,0.136906275283443,-0.894629621490619,0.370985111802338,0.75987961303336
"CBWD1",5072.3214351326,-0.104488135453649,0.116817904820307,-0.894453085889328,0.371079520111818,0.75987961303336
"GTF2F1",2496.34818441779,-0.0706679094153653,0.0790161562273068,-0.894347596611431,0.371135941142785,0.75987961303336
"C15orf53",53.3051068943437,0.174448651422455,0.195058424567207,0.894340512641376,0.371139730201,0.75987961303336
"AC104117.1",3.22059712777572,0.369031893972648,0.412643886095552,0.894310824436146,0.371155610023581,0.75987961303336
"CASP7",846.132260395048,0.106783352443737,0.119403249042912,0.894308599637526,0.37115680005549,0.75987961303336
"CLEC3B",603.459441034872,-0.277396004886553,0.310193674413421,-0.894267123309692,0.371178985936779,0.75987961303336
"MEA1",2377.87800994976,-0.0971491444880237,0.108636208488349,-0.894261184551954,0.371182162673353,0.75987961303336
"AC024451.1",34.2795264698202,-0.211384519297017,0.236387553269778,-0.894228635869729,0.371199573784095,0.75987961303336
"FABP9",3.23858050489297,-0.661093106252393,0.739303400473383,-0.894210828503006,0.371209099607988,0.75987961303336
"FRMD6",4205.72342630113,-0.141225821991478,0.157946912785459,-0.894134741229838,0.371249803233822,0.75987961303336
"RPL27",23740.0824303679,0.131620908342836,0.147206233924299,0.894125913244421,0.37125452602966,0.75987961303336
"AL139174.1",66.3121749661554,-0.212144904750045,0.237281284285295,-0.894065056116995,0.371287084391347,0.75987961303336
"SMIM10L2B",26.9183169019483,-0.263647415003152,0.294904777806395,-0.894008625306968,0.371317276270846,0.75987961303336
"MYNN",1203.57784419675,-0.0708068935953059,0.0792016749741512,-0.894007527219784,0.371317863789766,0.75987961303336
"NOS2P3",10.8223352582888,-0.254056055226861,0.28421320258833,-0.893892517705623,0.371379401501307,0.75987961303336
"GPM6B",6399.98473649873,-0.18979420175071,0.212338832041139,-0.893827096656249,0.371414408921077,0.75987961303336
"UBL7",1575.94940152879,0.105542325487544,0.118088441114996,0.893756615728082,0.371452126220391,0.75987961303336
"ZNF431",4416.40145407541,-0.11736067885712,0.131314835525456,-0.893735109117729,0.3714636357823,0.75987961303336
"CYYR1",320.073441056886,-0.155675354523877,0.17418714502225,-0.893724703415923,0.371469204617886,0.75987961303336
"STK32C",361.773842876401,-0.106671426887096,0.119367166686984,-0.893641273791982,0.371513855651428,0.759888792703394
"AC068279.1",30.069348344541,-0.219588225173682,0.245734976063049,-0.893597764110475,0.371537143092412,0.759888792703394
"HPSE2",194.384453474497,-0.401870278779941,0.449758166544637,-0.893525251286476,0.371575955733401,0.759903286520358
"FAM91A2P",31.3220705375791,0.325194293352404,0.363997214191908,0.893397753261248,0.371644205416804,0.759977973887415
"C2CD3",3816.00755026734,-0.0797322173589015,0.0892574935482183,-0.893283176452058,0.371705545006821,0.760038519208073
"KRT18P11",0.693432863167972,-0.944554589939401,1.0574996762561,-0.893196103173706,0.371752164565362,NA
"CRISP2",3.61599547579618,-0.631439158845248,0.70695544001323,-0.893180988653869,0.371760257339797,0.760085504379242
"SLC19A3",321.280179699739,0.247473365027674,0.277096741842642,0.893093738244707,0.371806976002895,0.760116139400933
"AC114501.1",0.84483265370978,0.666610658031844,0.746420966296354,0.89307600955997,0.371816469359847,NA
"AC129778.1",54.8216501031161,0.395811214212492,0.443244539947256,0.892986102569006,0.371864615073615,0.760169092791946
"RNF43",541.617607046778,0.231353671727028,0.259116989746325,0.892854119498389,0.371935299773912,0.760228657694344
"AL353692.1",3.26185706472624,-0.300323737350543,0.336385753706495,-0.892795649165877,0.371966616740034,0.760228657694344
"RPS4XP2",5.15559394677501,-0.271932901083324,0.304600066700311,-0.892753911806828,0.371988972452309,0.760228657694344
"MTCYBP21",3.52075461458848,-0.442787185143711,0.496054295693419,-0.892618386712592,0.372061569277241,0.760312149759276
"EDA",145.434646686382,-0.15796500080001,0.176982613618325,-0.892545304708139,0.372100720812286,0.760327287570029
"PAX3",6559.07690951055,-0.232467573309964,0.260507043730892,-0.89236578781381,0.37219690255148,0.760374211896992
"VKORC1",3359.9359429134,-0.112059940413447,0.125595153147693,-0.892231408656907,0.372268910433569,0.760374211896992
"RPL12P12",18.6895379870637,-0.216737208290228,0.242917531535794,-0.892225468124729,0.372272093902866,0.760374211896992
"AC114964.1",1.58543609402717,0.339631365644687,0.380694965391129,0.892135164686898,0.372320488652041,NA
"TLE1P1",7.37439771674637,0.261679429369938,0.293336205126294,0.892080230114362,0.37234993068843,0.760374211896992
"PIWIL3",14.9527800056342,-0.340586894841791,0.381816669902378,-0.892016828204153,0.372383912565277,0.760374211896992
"TNKS2",4177.5013148369,0.0690601948219593,0.0774242890662533,0.891970667794745,0.372408654627408,0.760374211896992
"DENND4B",2982.399530412,0.0884153923248971,0.0991273941942127,0.891937017447181,0.372426691915999,0.760374211896992
"SMARCAD1",6519.19045256554,-0.0892072932749535,0.100023044612509,-0.891867405361873,0.372464007164933,0.760374211896992
"AC009779.3",164.118398673291,-0.15372234644156,0.172361946316955,-0.891857801134837,0.372469155650021,0.760374211896992
"SPDYE3",3870.94145473201,0.0924374367020428,0.103655471665927,0.891775756903227,0.372513138446807,0.760374211896992
"TAPT1",1438.10762847318,0.0983947476861113,0.11033775714245,0.891759541197492,0.372521831847004,0.760374211896992
"GHITM",6166.62971645239,0.0802157397522977,0.089952736662036,0.8917543004131,0.372524641510222,0.760374211896992
"HSD17B8",274.771396806549,0.179424257547789,0.201237833485821,0.89160300744557,0.372605757603235,0.760374211896992
"ISCA1P4",3.36499930874105,-0.326425630111166,0.366112978617634,-0.89159808358524,0.372608397726808,0.760374211896992
"NOVA2",121.126029985424,-0.197147415649731,0.221117478707714,-0.891595801480405,0.372609621372021,0.760374211896992
"ASCC1",2211.19862637252,-0.0759084782255614,0.0851466232708225,-0.891503095596901,0.372659331583605,0.760374211896992
"MSH5-SAPCD1",17.5669393641709,-0.224577549813701,0.251911008313947,-0.891495577413668,0.372663363120357,0.760374211896992
"C11orf49",898.316112503139,-0.0789038023191775,0.0885356353121574,-0.89120953434151,0.372816770402384,0.760504495853616
"IRF4",2623.01547598427,0.23137462279988,0.259628605807587,0.891175385239921,0.372835087463466,0.760504495853616
"EMX1",4.19286331044292,0.475467808907782,0.533568996554377,0.891108388939773,0.372871024884169,0.760504495853616
"SLC1A2",95.5893805903304,0.249316632621642,0.279785235514198,0.891100033078729,0.372875507194014,0.760504495853616
"AL118496.1",0.999177244268343,0.387262101184908,0.434608105553168,0.891060466283761,0.372896732346094,NA
"IL1RAPL2",21.1941928099863,-0.541632187743773,0.607905213159733,-0.890981317512495,0.372939193039819,0.760504495853616
"AC008802.1",2.55925364208723,0.354794613164475,0.398224579116456,0.890941021148571,0.372960811854475,0.760504495853616
"CDKL3",191.65507623125,-0.12395840512853,0.139133310358996,-0.890932622882967,0.372965317583238,0.760504495853616
"FNIP2",4868.64258255198,0.132413269542202,0.14863634020157,0.89085394165809,0.373007532253127,0.760504495853616
"C11orf68",796.969852105154,0.0901440493645546,0.101192917610956,0.890813818721188,0.373029060466174,0.760504495853616
